BJD(TDB)-2450000,Flux,Error,,Detrended Spitzer light curve for 19 September - 10 October 2016
7670.901098,1.000191,0.002247,,
7670.902596,1.000576,0.00213,,
7670.904094,0.998501,0.002561,,
7670.905591,0.999675,0.002075,,
7670.907089,0.999172,0.002376,,
7670.908587,1.000013,0.002499,,
7670.910085,1.001067,0.002179,,
7670.911583,0.999428,0.002267,,
7670.91308,0.999663,0.00246,,
7670.914578,0.999885,0.001965,,
7670.916076,0.999892,0.002209,,
7670.917572,0.999537,0.002037,,
7670.919072,0.99965,0.002216,,
7670.920569,1.000548,0.00224,,
7670.922067,0.998944,0.002243,,
7670.923565,1.000576,0.002319,,
7670.925074,1.000156,0.002296,,
7670.926561,0.99771,0.002354,,
7670.928058,1.00014,0.002512,,
7670.929556,1.000769,0.002278,,
7670.931054,0.999689,0.002257,,
7670.932552,0.999778,0.002202,,
7670.934053,0.999426,0.002333,,
7670.935548,0.999451,0.002472,,
7670.93705,0.999082,0.00248,,
7670.938543,0.997937,0.002322,,
7670.940041,1.000609,0.002298,,
7670.941539,0.999309,0.002683,,
7670.943034,1.001022,0.001911,,
7670.944536,1.000196,0.002594,,
7670.946033,1.000217,0.002097,,
7670.947531,0.998607,0.002413,,
7670.949032,1.000212,0.00225,,
7670.950528,0.998541,0.002358,,
7670.952025,0.998775,0.002334,,
7670.953522,1.000531,0.002252,,
7670.955049,0.998748,0.002535,,
7670.956514,0.99792,0.002594,,
7670.958016,0.999919,0.002203,,
7670.959514,1.001101,0.002341,,
7670.961019,0.999998,0.002407,,
7670.96251,0.99892,0.002248,,
7670.964008,0.998806,0.002277,,
7670.965521,0.999496,0.002394,,
7670.967003,1.000261,0.002481,,
7670.968501,0.999219,0.002136,,
7670.969999,0.99997,0.002507,,
7670.971497,1.000807,0.002672,,
7670.972994,0.999871,0.002799,,
7670.974492,0.999476,0.002266,,
7670.97599,0.999102,0.00243,,
7670.977488,0.998716,0.002593,,
7670.978986,0.999687,0.002293,,
7670.980483,0.998909,0.002472,,
7670.981981,1.001233,0.002154,,
7670.983479,1.000875,0.002402,,
7670.984976,0.999509,0.002458,,
7670.986481,1.000207,0.002219,,
7670.987972,1.000433,0.002508,,
7670.98947,0.999746,0.001978,,
7670.990968,0.99884,0.00211,,
7670.992455,1.000548,0.002964,,
7670.99396,1.001312,0.002212,,
7670.995461,1.001302,0.002582,,
7670.996959,0.999721,0.002416,,
7670.998457,1.000672,0.002227,,
7670.999955,1.002056,0.002048,,
7671.001454,0.999687,0.002446,,
7671.00295,0.998533,0.002591,,
7671.004448,1.000372,0.002607,,
7671.005946,1.000177,0.002071,,
7671.007444,0.999345,0.002261,,
7671.008943,0.999885,0.002286,,
7671.010439,1.000093,0.002343,,
7671.011937,1.000726,0.00214,,
7671.013435,0.999574,0.002482,,
7671.014933,1.000292,0.001784,,
7671.016432,0.997712,0.002552,,
7671.017928,1.000725,0.002638,,
7671.019426,1.002733,0.002384,,
7671.020924,1.000055,0.002193,,
7671.022422,1.001457,0.002271,,
7671.023921,1.000395,0.002254,,
7671.025417,1.000635,0.00252,,
7671.026901,1.001426,0.002597,,
7671.028422,0.999223,0.002701,,
7671.029913,1.001395,0.002496,,
7671.03141,1.000177,0.002089,,
7671.032907,1.002005,0.002408,,
7671.034405,0.99965,0.002192,,
7671.035902,0.999442,0.002305,,
7671.0374,1.000968,0.001878,,
7671.038899,1.000954,0.002032,,
7671.040396,1.000999,0.002551,,
7671.041894,1.000069,0.002595,,
7671.043391,1.000263,0.002071,,
7671.044889,0.998305,0.002171,,
7671.046388,0.998477,0.002137,,
7671.04788,1.000758,0.002491,,
7671.049384,0.998494,0.002098,,
7671.050885,1.00178,0.002614,,
7671.052378,0.999867,0.002565,,
7671.053877,1.000992,0.002738,,
7671.055375,0.998551,0.002316,,
7671.056871,1.000205,0.002306,,
7671.058369,0.999164,0.002413,,
7671.059867,1.000186,0.002392,,
7671.061366,1.000689,0.002275,,
7671.062863,1.000263,0.002033,,
7671.06436,1.000475,0.002104,,
7671.065859,0.999548,0.002459,,
7671.067356,1.000622,0.002627,,
7671.068855,0.998746,0.002178,,
7671.070352,1.001862,0.002198,,
7671.07185,1.00199,0.002321,,
7671.073342,1.000094,0.002191,,
7671.074845,1.001228,0.002396,,
7671.076344,1.001732,0.002363,,
7671.077841,1.000013,0.002564,,
7671.079357,0.999868,0.002033,,
7671.080837,0.999466,0.002489,,
7671.082334,0.999574,0.002054,,
7671.083833,1.000821,0.002661,,
7671.08533,1.000973,0.002858,,
7671.086822,0.999007,0.002343,,
7671.088327,0.999647,0.0023,,
7671.089827,0.999042,0.00252,,
7671.091322,0.99957,0.00214,,
7671.092819,1.000215,0.002256,,
7671.094317,1.000154,0.002121,,
7671.09581,0.999558,0.002545,,
7671.097312,0.999685,0.002288,,
7671.098811,1.0013,0.002135,,
7671.100319,1.000115,0.002115,,
7671.101806,1.00021,0.002064,,
7671.103304,0.999403,0.002451,,
7671.104807,1.002205,0.002133,,
7671.1063,1.001332,0.002376,,
7671.107797,1.000397,0.002009,,
7671.109281,0.999796,0.002711,,
7671.110793,1.000581,0.002193,,
7671.112291,1.001659,0.00278,,
7671.11379,1.000954,0.002591,,
7671.115286,1.000064,0.002097,,
7671.116784,1.000947,0.002663,,
7671.118282,0.999129,0.00244,,
7671.11978,1.00057,0.002188,,
7671.121278,1.000373,0.002254,,
7671.122775,1.000949,0.002332,,
7671.124273,0.999419,0.002434,,
7671.125771,1.000666,0.001944,,
7671.127269,1.000313,0.002619,,
7671.128763,1.002465,0.00263,,
7671.130264,1.004158,0.002132,,
7671.131762,1.00383,0.00197,,
7671.13326,1.002079,0.001967,,
7671.13475,1.000861,0.002105,,
7671.136257,1.000327,0.002286,,
7671.137753,1.000844,0.001936,,
7671.139251,0.999843,0.002481,,
7671.140749,1.001439,0.002291,,
7671.142247,1.000178,0.002451,,
7671.143746,1.00044,0.001967,,
7671.145243,0.999791,0.002502,,
7671.14674,1.000833,0.002204,,
7671.148238,1.000287,0.002671,,
7671.149736,0.99875,0.002764,,
7671.151239,1.000499,0.002165,,
7671.152732,0.998633,0.002361,,
7671.154229,1.000234,0.002373,,
7671.155727,1.001046,0.002367,,
7671.157225,0.999942,0.002392,,
7671.158713,1.000053,0.002328,,
7671.160221,1.002059,0.002406,,
7671.161718,1.000074,0.002175,,
7671.163216,1.001102,0.002229,,
7671.164715,0.999852,0.002212,,
7671.166213,0.999896,0.002543,,
7671.16771,1.000458,0.002496,,
7671.169207,0.999445,0.002539,,
7671.17071,0.999228,0.002285,,
7671.172213,1.002058,0.002304,,
7671.173702,1.001152,0.002304,,
7671.1752,0.99988,0.002258,,
7671.176697,0.999586,0.002481,,
7671.178195,0.999872,0.002436,,
7671.179692,1.001038,0.002577,,
7671.181191,1.000669,0.002381,,
7671.182688,0.99969,0.002263,,
7671.184186,0.999473,0.002021,,
7671.185683,1.000522,0.002222,,
7671.187181,0.998853,0.002502,,
7671.188679,0.999234,0.002263,,
7671.190177,0.999585,0.002327,,
7671.191675,0.999977,0.002256,,
7671.193184,0.999816,0.001923,,
7671.194672,1.00065,0.002218,,
7671.196189,1.001939,0.002261,,
7671.197666,0.998844,0.002097,,
7671.199164,1.000189,0.002113,,
7671.200661,1.000148,0.002099,,
7671.202159,1.0006,0.002104,,
7671.203667,1.0011,0.002366,,
7671.205155,0.998634,0.002183,,
7671.206653,1.002233,0.002226,,
7671.208162,0.998518,0.002383,,
7671.209648,1.000416,0.00186,,
7671.211147,0.997304,0.002353,,
7671.212644,1.000231,0.002086,,
7671.214142,0.99888,0.002681,,
7671.21564,0.997032,0.002099,,
7671.217138,1.000601,0.002789,,
7671.218636,1.000323,0.002259,,
7671.220153,0.999213,0.002193,,
7671.221631,1.000384,0.002196,,
7671.223129,0.999847,0.002303,,
7671.224626,0.998263,0.002424,,
7671.226126,1.001207,0.00207,,
7671.227622,1.001646,0.00206,,
7671.22912,1.001519,0.002833,,
7671.230618,1.00023,0.002396,,
7671.232115,1.000692,0.002677,,
7671.233614,1.001674,0.002181,,
7671.235111,0.999821,0.002278,,
7671.236609,0.999547,0.002407,,
7671.238107,1.000656,0.002382,,
7671.239605,0.998539,0.00245,,
7671.241104,0.999562,0.002719,,
7671.2426,0.999716,0.002345,,
7671.244098,1.000819,0.003199,,
7671.245596,1.002074,0.002258,,
7671.247094,0.999573,0.001984,,
7671.248593,0.998654,0.002022,,
7671.250089,1.001477,0.002222,,
7671.251587,0.999459,0.002118,,
7671.253085,0.999764,0.00191,,
7671.254583,1.000865,0.002155,,
7671.256082,0.999084,0.00242,,
7671.257579,0.999387,0.002002,,
7671.259076,0.998799,0.002385,,
7671.260574,1.000498,0.002111,,
7671.262072,0.999779,0.002676,,
7671.263571,0.99908,0.002492,,
7671.265067,0.999788,0.002247,,
7671.266565,0.999524,0.002049,,
7671.268063,0.999185,0.002288,,
7671.269562,0.999857,0.002514,,
7671.27106,0.999653,0.001962,,
7671.272557,0.999553,0.002215,,
7671.274054,1.000108,0.00202,,
7671.275555,0.998786,0.002532,,
7671.27705,1.002258,0.002315,,
7671.278549,1.000764,0.002214,,
7671.280046,0.999656,0.002336,,
7671.281543,0.998755,0.002307,,
7671.283041,1.000601,0.00233,,
7671.284539,0.999023,0.002071,,
7671.286035,0.999566,0.002464,,
7671.287535,0.9996,0.002417,,
7671.289033,0.998407,0.001991,,
7671.290531,1.000652,0.0022,,
7671.292028,0.998957,0.002359,,
7671.293527,0.999165,0.002441,,
7671.29502,0.997962,0.002379,,
7671.296522,0.999443,0.002599,,
7671.298019,0.998055,0.00207,,
7671.299517,1.000675,0.002289,,
7671.301016,1.000826,0.002368,,
7671.302513,0.999424,0.00252,,
7671.304011,1.000159,0.002243,,
7671.305508,0.999037,0.002447,,
7671.307006,0.999956,0.00234,,
7671.308505,1.000148,0.002571,,
7671.310002,1.000507,0.002617,,
7671.311511,0.998424,0.00202,,
7671.312998,0.999451,0.001858,,
7671.314495,0.998994,0.002627,,
7671.315994,0.999267,0.002094,,
7671.317491,0.999738,0.002163,,
7671.318989,0.998653,0.002235,,
7671.320487,1.000929,0.002738,,
7671.321991,0.999905,0.002319,,
7671.323483,1.001084,0.002385,,
7671.32498,1.000049,0.002327,,
7671.326478,1.000137,0.002176,,
7671.327976,1.000157,0.002373,,
7671.329473,1.00056,0.002568,,
7671.330964,0.999327,0.002273,,
7671.33248,0.999389,0.002687,,
7671.333967,1.001062,0.002331,,
7671.335465,0.999118,0.002057,,
7671.336962,0.998825,0.002293,,
7671.338461,1.000235,0.002385,,
7671.339958,0.998304,0.002148,,
7671.341456,1.000005,0.002216,,
7671.342954,0.999961,0.002469,,
7671.344452,1.000098,0.003237,,
7671.34595,0.999238,0.002368,,
7671.347439,0.999538,0.002025,,
7671.348945,1.000641,0.00187,,
7671.350443,1.001396,0.002873,,
7671.35193,0.998898,0.002327,,
7671.35344,0.999199,0.002074,,
7671.354936,0.998588,0.002324,,
7671.356434,0.999934,0.002458,,
7671.357932,0.998663,0.002689,,
7671.359431,0.999828,0.002135,,
7671.360929,0.998558,0.00278,,
7671.362425,0.998369,0.002471,,
7671.363923,0.999374,0.002506,,
7671.365412,0.999126,0.002384,,
7671.366919,0.99999,0.00229,,
7671.368417,0.999563,0.002378,,
7671.369915,0.999592,0.002319,,
7671.371412,1.000726,0.002626,,
7671.37291,0.998016,0.001932,,
7671.374408,0.993536,0.00254,,
7671.375911,0.993465,0.002098,,
7671.377403,0.992734,0.00239,,
7671.378901,0.99438,0.002071,,
7671.380399,0.992159,0.002276,,
7671.381897,0.99255,0.002281,,
7671.383396,0.99355,0.002751,,
7671.384892,0.993205,0.002365,,
7671.38639,0.992949,0.002367,,
7671.387888,0.991925,0.002298,,
7671.389386,0.993146,0.002749,,
7671.390885,0.993335,0.002144,,
7671.392382,0.992531,0.002374,,
7671.393879,0.993097,0.002615,,
7671.395377,0.991675,0.001975,,
7671.396875,0.992297,0.002309,,
7671.398374,0.993304,0.002408,,
7671.399872,0.994487,0.001898,,
7671.401368,0.993491,0.002424,,
7671.402866,0.99353,0.002346,,
7671.404365,0.99398,0.002757,,
7671.405872,0.992348,0.002166,,
7671.40736,0.993941,0.002141,,
7671.408857,0.993691,0.002454,,
7671.410355,0.993358,0.002238,,
7671.411853,0.995351,0.002286,,
7671.413352,0.999176,0.002469,,
7671.414849,1.000556,0.002325,,
7671.416347,1.001134,0.002456,,
7671.417844,0.99904,0.002189,,
7671.419342,0.999012,0.002282,,
7671.420841,1.001131,0.002985,,
7671.422338,1.000505,0.002283,,
7671.423836,1.000837,0.002267,,
7671.425333,1.000361,0.00264,,
7671.426831,0.999954,0.002191,,
7671.42833,1.000805,0.0016,,
7671.429823,0.999587,0.002383,,
7671.431324,0.998447,0.002437,,
7671.432823,1.000205,0.002549,,
7671.43432,1.001548,0.00196,,
7671.435819,1.000638,0.002519,,
7671.437316,1.001268,0.00223,,
7671.438814,1.00095,0.002793,,
7671.440311,1.000156,0.002396,,
7671.441809,1.000942,0.002622,,
7671.443308,1.001273,0.002286,,
7671.444804,0.998642,0.002343,,
7671.446303,0.998739,0.002552,,
7671.447801,1.000654,0.002991,,
7671.449308,0.998906,0.002297,,
7671.450797,1.000178,0.002744,,
7671.452294,1.000522,0.002209,,
7671.453792,0.999194,0.002175,,
7671.45529,0.999854,0.002512,,
7671.456787,1.00073,0.002671,,
7671.458286,0.998967,0.00228,,
7671.459783,0.998847,0.002116,,
7671.461281,1.000983,0.002392,,
7671.462784,1.000213,0.002207,,
7671.464282,0.999798,0.002152,,
7671.465775,1.000256,0.002159,,
7671.467272,0.999435,0.002443,,
7671.46877,0.998833,0.002114,,
7671.470269,1.001029,0.002365,,
7671.47177,0.998305,0.002332,,
7671.473259,0.999152,0.002449,,
7671.474763,1.001814,0.002486,,
7671.47626,0.999772,0.002407,,
7671.477758,1.000616,0.002131,,
7671.479256,0.999717,0.002162,,
7671.480754,1.001795,0.002258,,
7671.482252,1.001469,0.002222,,
7671.48375,1.000788,0.002107,,
7671.485247,0.999282,0.002445,,
7671.486745,1.000925,0.002111,,
7671.488243,0.999495,0.002131,,
7671.489742,0.999874,0.002237,,
7671.49123,1.001435,0.002215,,
7671.492736,1.000927,0.002303,,
7671.494234,0.998824,0.002685,,
7671.495732,1.000009,0.002675,,
7671.49723,0.999723,0.002216,,
7671.498727,1.000983,0.002074,,
7671.500227,1.000531,0.002926,,
7671.501708,1.000408,0.00205,,
7671.503224,0.999398,0.002265,,
7671.504723,0.999994,0.0024,,
7671.506216,1.000374,0.002272,,
7671.507714,1.00149,0.002034,,
7671.509212,1.000722,0.002336,,
7671.51071,0.999673,0.002181,,
7671.512208,0.998813,0.002298,,
7671.513712,1.00093,0.002561,,
7671.515203,0.999111,0.00225,,
7671.516701,0.997814,0.00253,,
7671.518199,0.995079,0.002515,,
7671.519699,0.992499,0.002188,,
7671.521195,0.991614,0.002498,,
7671.522692,0.991762,0.002692,,
7671.52419,0.992913,0.002573,,
7671.525697,0.992293,0.002577,,
7671.527204,0.993466,0.002644,,
7671.528683,0.992633,0.001955,,
7671.530181,0.990921,0.002563,,
7671.531661,0.992992,0.002217,,
7671.533179,0.990729,0.002006,,
7671.534681,0.992979,0.002403,,
7671.536176,0.993999,0.002404,,
7671.54038,0.997311,0.002117,,
7671.541884,1.00088,0.002022,,
7671.543382,0.998203,0.001809,,
7671.544879,1.001035,0.001721,,
7671.546368,0.999876,0.001967,,
7671.547875,0.999804,0.002091,,
7671.549373,0.999213,0.002047,,
7671.550876,1.000686,0.002413,,
7671.552368,1.000957,0.002066,,
7671.553866,0.99989,0.001753,,
7671.555364,0.99972,0.001769,,
7671.556862,0.999416,0.002127,,
7671.55836,1.000958,0.002313,,
7671.559858,1.000823,0.00221,,
7671.561356,0.999407,0.002004,,
7671.562853,1.001358,0.001764,,
7671.564351,1.000241,0.001857,,
7671.565849,0.999927,0.001812,,
7671.567347,0.998373,0.002235,,
7671.568845,0.999973,0.001759,,
7671.570342,0.999801,0.00183,,
7671.57184,0.999956,0.001868,,
7671.573338,0.99837,0.002074,,
7671.574838,1.001184,0.002035,,
7671.576334,0.999854,0.002032,,
7671.577831,1.000327,0.001879,,
7671.579329,1.00012,0.001853,,
7671.580827,1.000359,0.002193,,
7671.582325,0.998875,0.001859,,
7671.583823,0.999315,0.002246,,
7671.58532,1.000909,0.001987,,
7671.586818,1.000109,0.002039,,
7671.588316,1.000307,0.001929,,
7671.589818,1.000283,0.002227,,
7671.591323,1.000668,0.002066,,
7671.592809,0.999311,0.001688,,
7671.594307,1.000518,0.001583,,
7671.595805,1.000546,0.002111,,
7671.597315,0.999786,0.002004,,
7671.598801,1.000376,0.001787,,
7671.600298,1.000447,0.001805,,
7671.601796,0.999597,0.001934,,
7671.603294,0.999872,0.001934,,
7671.604792,1.001795,0.001915,,
7671.60629,0.999669,0.002085,,
7671.607788,0.998283,0.00195,,
7671.609285,0.999285,0.001948,,
7671.610783,0.999149,0.001716,,
7671.612281,0.999316,0.001782,,
7671.613785,0.999352,0.002258,,
7671.615277,0.999272,0.001718,,
7671.616774,1.000364,0.00169,,
7671.618272,0.999725,0.001844,,
7671.61977,1.001307,0.002304,,
7671.621269,1.000709,0.002138,,
7671.622766,0.999243,0.001866,,
7671.624263,0.999503,0.002092,,
7671.625761,1.000646,0.001727,,
7671.627259,1.000361,0.001701,,
7671.628757,1.000975,0.002072,,
7671.630246,1.000175,0.001729,,
7671.631752,0.999928,0.002396,,
7671.63325,1.000208,0.002111,,
7671.634748,0.999993,0.002111,,
7671.636246,0.999887,0.001732,,
7671.637744,0.999009,0.002021,,
7671.639241,1.000739,0.002138,,
7671.640739,1.000234,0.001908,,
7671.642237,0.998921,0.001832,,
7671.643735,0.998071,0.001797,,
7671.645233,1.000931,0.002244,,
7671.64673,0.999559,0.001905,,
7671.648228,1.001558,0.001989,,
7671.649726,1.000322,0.001723,,
7671.651224,0.9991,0.001914,,
7671.652722,1.000703,0.00195,,
7671.654218,0.998315,0.002107,,
7671.655715,0.99958,0.001959,,
7671.657215,0.998784,0.001964,,
7671.658713,1.001315,0.002231,,
7671.660211,1.000474,0.002211,,
7671.661709,0.999663,0.001965,,
7671.663207,0.999276,0.001979,,
7671.664704,0.999901,0.001768,,
7671.666202,1.000653,0.00194,,
7671.6677,0.999814,0.001815,,
7671.669198,1.000903,0.001717,,
7671.670695,0.999798,0.001979,,
7671.672193,0.999914,0.001976,,
7671.673691,0.99846,0.002176,,
7671.675189,0.999334,0.001802,,
7671.676687,0.999815,0.001887,,
7671.678185,1.000378,0.002088,,
7671.679683,1.001151,0.002202,,
7671.681181,0.99833,0.00185,,
7671.682678,0.999052,0.001947,,
7671.684169,0.999796,0.001714,,
7671.685667,0.999796,0.001714,,
7671.687172,1.000201,0.001936,,
7671.68867,1.000975,0.001835,,
7671.690167,1.001213,0.001631,,
7671.691665,0.998381,0.001739,,
7671.693163,0.99941,0.001917,,
7671.694661,0.999508,0.001795,,
7671.696159,1.000061,0.002043,,
7671.697656,1.000467,0.002074,,
7671.699154,0.999364,0.002042,,
7671.700647,1.000765,0.002364,,
7671.702144,1.000176,0.002119,,
7671.703648,1.000606,0.001695,,
7671.705145,1.000968,0.00218,,
7671.706643,0.999888,0.001748,,
7671.708141,1.000884,0.001732,,
7671.709639,0.999381,0.002259,,
7671.711137,1.000743,0.001846,,
7671.712634,1.000515,0.002179,,
7671.714134,0.998839,0.001966,,
7671.71563,1.000484,0.001641,,
7671.717128,1.001245,0.002215,,
7671.718628,1.001829,0.002007,,
7671.720123,0.999423,0.001707,,
7671.721621,1.000393,0.001888,,
7671.723119,1.000269,0.001654,,
7671.724617,1.000216,0.002102,,
7671.726115,0.999481,0.001824,,
7671.727613,1.001821,0.001898,,
7671.72911,1.001346,0.002008,,
7671.730608,1.000121,0.001796,,
7671.732106,1.000369,0.001929,,
7671.733604,1.000446,0.001789,,
7671.735101,0.999995,0.001953,,
7671.736599,1.000421,0.00174,,
7671.738097,0.99944,0.001949,,
7671.739595,1.000117,0.0019,,
7671.741093,0.999364,0.002163,,
7671.74259,0.999377,0.002206,,
7671.744088,1.000053,0.002145,,
7671.745586,1.001557,0.002395,,
7671.747085,1.000261,0.001854,,
7671.748582,1.001,0.001998,,
7671.75008,1.000789,0.002144,,
7671.751577,0.998795,0.002343,,
7671.753075,1.000207,0.002099,,
7671.754573,1.000765,0.001925,,
7671.756071,0.9997,0.001689,,
7671.757569,1.001521,0.001941,,
7671.759066,1.000047,0.001935,,
7671.760564,0.999808,0.002041,,
7671.762062,1.001935,0.002022,,
7671.76356,0.999633,0.001709,,
7671.765058,0.999185,0.002037,,
7671.766555,1.00035,0.001891,,
7671.768053,0.998488,0.002084,,
7671.769551,0.999964,0.002056,,
7671.771049,1.000301,0.00185,,
7671.772547,1.000183,0.001629,,
7671.774045,0.999958,0.001955,,
7671.775542,0.99911,0.002148,,
7671.777044,0.999568,0.001714,,
7671.778538,0.998877,0.001943,,
7671.780036,0.999449,0.00217,,
7671.781534,0.999323,0.002226,,
7671.783031,0.998766,0.002098,,
7671.784529,0.999523,0.001887,,
7671.786027,0.99958,0.001721,,
7671.787525,0.998289,0.001784,,
7671.789022,1.000084,0.001422,,
7671.79052,0.999945,0.001594,,
7671.792018,0.999761,0.001756,,
7671.793516,0.999688,0.001663,,
7671.795014,1.00067,0.001934,,
7671.796512,1.000345,0.001918,,
7671.79801,0.999879,0.001833,,
7671.799507,0.999676,0.001753,,
7671.801005,0.998909,0.001918,,
7671.802503,1.000732,0.001844,,
7671.804001,1.000261,0.001871,,
7671.805499,0.999991,0.001831,,
