         time |     flux | uncertainty
123.591656187 | 401100.0 |      91.503
123.592337309 | 401268.0 |     91.5172
123.593018331 | 401276.0 |     91.5361
123.593699553 | 401274.0 |     91.5204
123.594380674 | 401258.0 |     91.5167
123.595061796 | 401400.0 |     91.5319
123.595743018 | 401237.0 |     91.5159
123.596424139 | 401210.0 |     91.5135
123.597105261 | 401324.0 |     91.5256
123.597786483 | 401214.0 |     91.5132
123.598467505 | 401314.0 |     91.5264
123.599148626 | 401341.0 |     91.5252
123.599829848 | 401205.0 |     91.5288
 123.60051097 | 401357.0 |     91.5283
123.601192092 | 401346.0 |     91.5237
123.601873314 | 401222.0 |     91.5157
123.602554435 | 401503.0 |     91.5435
123.603235557 | 401229.0 |     91.5149
123.603916679 | 401265.0 |     91.5261
  123.6045978 | 401103.0 |      91.504
123.605278922 | 401249.0 |     91.5186
123.605960044 | 401223.0 |     91.5137
123.606641266 | 401328.0 |     91.5243
123.607322387 | 401421.0 |      91.535
123.608003509 | 401191.0 |     91.5106
123.608684731 | 401352.0 |     91.5281
123.609365753 | 401194.0 |     91.5106
123.610046874 | 401355.0 |     91.5442
123.610728096 | 401243.0 |     91.5177
123.611409218 | 401278.0 |     91.5208
 123.61209034 | 401356.0 |     91.5288
123.612771461 | 401393.0 |     91.5324
123.613452683 | 401309.0 |     91.5233
123.614133805 | 401263.0 |     91.5192
123.614814827 | 401280.0 |     91.5206
123.615496048 | 401286.0 |     91.5205
 123.61617717 | 401364.0 |     91.5447
123.616858292 | 401630.0 |     91.5562
123.617539514 | 401236.0 |      91.514
123.618220635 | 401272.0 |     91.5208
123.618901857 | 401266.0 |     91.5211
123.619582979 | 401316.0 |     91.5236
123.620264001 | 401228.0 |     91.5303
123.620945122 | 401310.0 |      91.522
123.621626344 | 401230.0 |     91.5155
123.622307466 | 401210.0 |     91.5148
123.622988688 | 401287.0 |     91.5364
123.623669809 | 401371.0 |     91.5292
123.624350931 | 401419.0 |     91.5353
123.625032153 | 401345.0 |     91.5268
123.625713175 | 401393.0 |      91.532
123.626394296 | 401133.0 |     91.5036
123.627075418 | 401274.0 |     91.5198
 123.62775664 | 401168.0 |     91.5093
123.628437762 | 401581.0 |     91.5518
123.629118983 | 401382.0 |     91.5309
123.629800105 | 401348.0 |     91.5431
123.630481227 | 401189.0 |     91.5104
123.631162249 | 401311.0 |     91.5234
 123.63184347 | 401458.0 |     91.5389
123.632524592 | 401424.0 |     91.5344
123.633205714 | 401342.0 |     91.5276
123.633886936 | 401119.0 |     91.5047
123.634568057 | 401373.0 |     91.5292
123.635249179 | 401197.0 |     91.5121
123.635930401 | 401285.0 |     91.5219
123.636611423 | 401282.0 |      91.528
123.637292544 | 401169.0 |     91.5092
123.637973766 | 401214.0 |     91.5117
123.638654888 | 401221.0 |     91.5132
 123.63933601 | 401264.0 |     91.5183
123.640017131 | 401369.0 |     91.5299
123.640698353 | 401283.0 |     91.5202
123.641379475 | 401263.0 |     91.5203
123.642060597 | 401432.0 |     91.5337
123.642741718 | 401110.0 |     91.5054
 123.64342284 | 401416.0 |      91.533
123.644103962 | 401324.0 |     91.5246
123.644785184 | 401287.0 |     91.5208
123.645466305 | 401435.0 |     91.5345
123.646147427 | 401103.0 |     91.5029
123.646828649 | 401249.0 |     91.5182
 123.64750977 | 401366.0 |     91.5301
123.648190792 | 401156.0 |     91.5062
123.648872014 | 401315.0 |     91.5253
123.649553136 | 401180.0 |     91.5114
123.650234258 | 401360.0 |      91.528
123.650915479 | 401523.0 |     91.5448
123.651596601 | 401234.0 |     91.5154
123.652277823 | 401304.0 |     91.5221
123.652958945 | 401279.0 |     91.5217
123.653639966 | 401222.0 |     91.5123
123.654321088 | 401197.0 |     91.5116
 123.65500231 | 401300.0 |     91.5242
123.655683431 | 401376.0 |     91.5287
123.656364653 | 401324.0 |     91.5235
123.657045775 | 401298.0 |     91.5303
123.657726897 | 401405.0 |     91.5323
123.658408118 | 401108.0 |     91.5023
 123.65908914 | 401454.0 |     91.5397
123.659770262 | 401326.0 |     91.5273
123.660451384 | 401393.0 |     91.5327
123.661132605 | 401211.0 |     91.5124
123.661813727 | 401243.0 |     91.5165
123.662494849 | 401293.0 |     91.5202
123.663176071 | 401158.0 |     91.5066
123.663857192 | 401321.0 |     91.5267
123.664538214 | 401198.0 |     91.5137
123.665219436 | 401191.0 |     91.5132
123.665900558 | 401399.0 |     91.5408
123.666581679 | 401307.0 |     91.5233
123.667262901 | 401341.0 |     91.5262
123.667944023 | 401126.0 |     91.5044
123.668625145 | 401229.0 |     91.5149
123.669306266 | 401352.0 |     91.5424
123.669987388 | 401100.0 |     91.5019
 123.67066851 | 401380.0 |     91.5295
123.671349632 | 400818.0 |     91.5209
123.672030853 | 401347.0 |     91.5268
123.672711975 | 401326.0 |     91.5264
123.673393097 | 401314.0 |     91.5238
123.674074319 | 401144.0 |     91.5058
 123.67475544 | 401294.0 |     91.5212
123.675436462 | 401259.0 |      91.519
123.676117584 | 401393.0 |     91.5325
123.676798806 | 401215.0 |     91.5153
123.677479927 | 401211.0 |      91.513
123.678161149 | 401286.0 |     91.5221
123.678842271 | 401465.0 |     91.5472
123.679523392 | 401257.0 |     91.5203
123.680204614 | 401323.0 |     91.5247
123.680885636 | 401302.0 |     91.5234
123.681566758 | 401308.0 |      91.523
123.682247979 | 401392.0 |     91.5423
123.682929101 | 401279.0 |     91.5193
123.683610223 | 401422.0 |      91.535
123.684291445 | 401520.0 |     91.5437
123.684972566 | 401207.0 |     91.5133
123.685653688 | 401292.0 |     91.5217
 123.68633481 | 401242.0 |     91.5167
123.687015932 | 401214.0 |     91.5139
123.687697053 | 401323.0 |     91.5238
123.688378275 | 401237.0 |      91.517
123.689059397 | 401299.0 |     91.5311
123.689740519 | 401460.0 |     91.5378
 123.69042174 | 401409.0 |     91.5331
123.691102862 | 401153.0 |      91.515
123.691783884 | 401292.0 |     91.5219
123.692465106 | 401278.0 |     91.5191
123.693146227 | 401366.0 |     91.5287
123.693827349 | 401393.0 |     91.5313
123.694508571 | 401192.0 |     91.5116
123.695189693 | 401422.0 |     91.5335
123.695870814 | 401367.0 |     91.5306
123.696551936 | 401124.0 |     91.5052
123.697233058 | 401467.0 |     91.5548
 123.69791418 | 401427.0 |     91.5356
123.698595301 | 401347.0 |     91.5279
123.699276523 | 401222.0 |     91.5143
123.699957645 | 401234.0 |     91.5312
123.700638767 | 401463.0 |     91.5391
123.701319888 | 401261.0 |     91.5182
 123.70200111 | 401413.0 |     91.5346
123.702682132 | 401120.0 |     91.5055
123.703363253 | 401190.0 |     91.5112
123.704044475 | 401385.0 |     91.5328
123.704725597 | 401121.0 |     91.5047
123.705406719 | 401229.0 |     91.5144
 123.70608794 | 401393.0 |     91.5295
123.706769062 | 401133.0 |     91.5061
123.707450284 | 401341.0 |     91.5258
123.708131306 | 401200.0 |     91.5127
123.708812427 | 401304.0 |     91.5232
123.709493549 | 401386.0 |     91.5311
123.710174771 | 401196.0 |     91.5119
123.710855893 | 401310.0 |     91.5239
123.711537114 | 401295.0 |     91.5203
123.712218236 | 401448.0 |     91.5354
123.712899358 | 401410.0 |     91.5332
 123.71358038 | 401140.0 |      91.507
123.714261601 | 401066.0 |     91.4996
123.714942723 | 401188.0 |     91.5136
123.715623845 | 401454.0 |     91.5365
123.716305067 | 401302.0 |     91.5229
123.716986188 | 401255.0 |     91.5181
 123.71766741 | 401316.0 |     91.5268
123.718348532 | 401431.0 |     91.5362
123.719029653 | 401343.0 |     91.5254
123.719710675 | 401350.0 |     91.5261
123.720391897 | 401236.0 |      91.516
123.721073019 | 401354.0 |     91.5274
 123.72175424 | 401150.0 |     91.5075
123.722435362 | 401141.0 |     91.5067
123.723116484 | 401362.0 |     91.5344
123.723797606 | 401336.0 |     91.5262
123.724478827 | 401420.0 |     91.5479
123.725159849 | 401271.0 |     91.5194
123.725840971 | 401338.0 |     91.5271
123.726522193 | 401401.0 |     91.5315
123.727203314 | 401326.0 |     91.5256
123.727884436 | 401140.0 |     91.5062
123.728565558 | 401287.0 |     91.5369
 123.72924678 | 401379.0 |     91.5537
123.729927901 | 401422.0 |     91.5348
123.730609023 | 401276.0 |     91.5187
123.731290145 | 401370.0 |     91.5295
123.731971267 | 401332.0 |     91.5256
123.732652388 | 401254.0 |     91.5168
 123.73333361 | 401229.0 |     91.5157
123.734014732 | 401261.0 |     91.5196
123.734695854 | 401378.0 |     91.5283
123.735377075 | 401447.0 |     91.5355
123.736058097 | 401365.0 |     91.5283
123.736739219 | 401346.0 |     91.5277
123.737420441 | 401314.0 |     91.5232
123.738101562 | 401216.0 |     91.5132
123.738782684 | 401165.0 |     91.5078
123.739463906 | 401307.0 |     91.5226
123.740145028 | 401311.0 |     91.5232
123.740826249 | 401192.0 |     91.5119
123.741507271 | 401072.0 |     91.5016
123.742188393 | 401300.0 |      91.522
123.742869514 | 401314.0 |     91.5234
123.743550736 | 401332.0 |     91.5312
123.744231858 | 401308.0 |      91.522
 123.74491308 | 401476.0 |     91.5395
123.745594201 | 401296.0 |     91.5229
123.746275323 | 401294.0 |     91.5243
123.746956345 | 401447.0 |     91.5369
123.747637567 | 401279.0 |     91.5217
123.748318688 | 401511.0 |     91.5424
 123.74899981 | 401298.0 |     91.5244
123.749681032 | 401320.0 |     91.5251
123.750362154 | 401135.0 |     91.5063
123.751043275 | 401388.0 |     91.5325
123.751724497 | 401290.0 |      91.522
123.752405519 | 401339.0 |     91.5271
123.753086641 | 401336.0 |      91.525
123.753767862 | 401055.0 |     91.4965
123.754448984 | 401140.0 |     91.5069
123.755130106 | 401265.0 |     91.5185
123.755811228 | 401248.0 |     91.5177
123.756492449 | 401320.0 |     91.5245
123.757173571 | 401352.0 |     91.5277
123.757854693 | 401183.0 |     91.5117
123.758535814 | 401311.0 |     91.5246
123.759216936 | 401355.0 |     91.5279
123.759898058 | 401322.0 |      91.524
 123.76057928 | 401255.0 |     91.5186
123.761260401 | 401286.0 |     91.5219
123.761941523 | 401298.0 |     91.5293
123.762622745 | 401437.0 |     91.5365
123.763303767 | 401217.0 |     91.5145
123.763984888 | 401240.0 |      91.517
 123.76466601 | 401240.0 |     91.5172
123.765347232 | 401634.0 |     91.5559
123.766028354 | 401326.0 |     91.5244
123.766709475 | 401357.0 |     91.5274
123.767390697 | 401479.0 |     91.5397
123.768071819 | 401464.0 |     91.5396
 123.76875284 | 401300.0 |     91.5214
123.769434062 | 401316.0 |     91.5312
123.770115184 | 401254.0 |     91.5181
123.770796306 | 401235.0 |     91.5147
123.771477527 | 401178.0 |     91.5089
123.772158649 | 401274.0 |     91.5205
123.772839871 | 401458.0 |     91.5356
123.773520993 | 401322.0 |      91.526
123.774202014 | 401391.0 |     91.5307
123.774883136 | 401368.0 |     91.5285
123.775564358 | 401242.0 |     91.5181
 123.77624548 | 401298.0 |     91.5224
123.776926701 | 401358.0 |     91.5361
123.777607823 | 401131.0 |     91.5048
123.778288945 | 401206.0 |     91.5124
123.778970167 | 401242.0 |     91.5157
123.779651188 | 401402.0 |      91.533
 123.78033231 | 401197.0 |     91.5131
123.781013532 | 401563.0 |      91.548
123.781694654 | 401412.0 |     91.5488
123.782375775 | 401237.0 |     91.5181
123.783056997 | 401283.0 |     91.5228
123.783738119 | 401502.0 |     91.5447
 123.78441924 | 401085.0 |     91.4996
123.785100362 | 401159.0 |     91.5099
123.785781484 | 401304.0 |     91.5236
123.786462606 | 401324.0 |     91.5412
123.787143727 | 401223.0 |     91.5155
123.787824949 | 401283.0 |     91.5201
123.788506071 | 401316.0 |     91.5239
123.789187193 | 401077.0 |     91.4997
123.789868314 | 401295.0 |      91.521
123.790549536 | 401195.0 |     91.5115
123.791230558 | 401193.0 |     91.5136
 123.79191168 | 401385.0 |      91.531
123.792592901 | 401364.0 |     91.5298
123.793274023 | 401276.0 |     91.5214
123.793955145 | 401261.0 |     91.5179
123.794636367 | 400881.0 |     91.5156
123.795317488 | 401137.0 |     91.5051
 123.79599871 | 401433.0 |     91.5354
123.796679732 | 401234.0 |     91.5146
123.797360854 | 401309.0 |      91.531
123.798041975 | 401242.0 |     91.5181
123.798723197 | 401201.0 |     91.5123
123.799404319 | 401133.0 |     91.5205
 123.80008554 | 401294.0 |     91.5218
123.800766662 | 401250.0 |     91.5182
123.801447784 | 401117.0 |     91.5043
123.802128806 | 401380.0 |     91.5296
123.802810027 | 401379.0 |     91.5265
123.803491149 | 401240.0 |     91.5166
123.804172271 | 401306.0 |     91.5297
123.804853493 | 401338.0 |     91.5264
123.805534614 | 401447.0 |     91.5351
123.806215836 | 401293.0 |     91.5215
123.806896958 | 401280.0 |     91.5208
123.807577979 | 401451.0 |     91.5364
123.808259101 | 401383.0 |     91.5295
123.808940323 | 401493.0 |     91.5412
123.809621445 | 401404.0 |     91.5314
123.810302666 | 401239.0 |     91.5167
123.810983788 | 401279.0 |     91.5165
 123.81166491 | 401351.0 |     91.5263
123.812346032 | 401246.0 |     91.5159
123.813027153 | 401200.0 |     91.5131
123.813708275 | 401250.0 |     91.5269
123.814389397 | 401275.0 |      91.521
123.815070619 | 401412.0 |     91.5339
 123.81575174 | 401291.0 |     91.5371
123.816432862 | 401220.0 |      91.515
123.817113984 | 401301.0 |      91.522
123.817795206 | 401261.0 |     91.5202
123.818476227 | 401156.0 |     91.5074
123.819157449 | 401431.0 |     91.5352
123.819838571 | 401354.0 |      91.528
123.820519693 | 401266.0 |     91.5342
123.821200814 | 401801.0 |     91.5877
123.821882036 | 401144.0 |     91.5061
123.822563158 | 401226.0 |     91.5168
123.823244279 | 401312.0 |     91.5225
123.823925401 | 401276.0 |       91.52
123.824606523 | 401067.0 |     91.4991
123.825287645 | 401414.0 |      91.534
123.825968866 | 401182.0 |     91.5112
123.826649988 | 401217.0 |     91.5124
 123.82733111 | 401468.0 |     91.5389
123.828012332 | 401327.0 |     91.5242
123.828693453 | 401392.0 |     91.5312
123.829374475 | 401323.0 |     91.5254
123.830055597 | 401440.0 |     91.5369
123.830736818 | 401274.0 |      91.519
 123.83141794 | 401159.0 |     91.5082
123.832099162 | 401171.0 |     91.5087
123.832780284 | 401392.0 |     91.5321
123.833461405 | 401437.0 |     91.5364
123.834142627 | 401276.0 |     91.5185
123.834823649 | 401337.0 |     91.5239
123.835504771 | 401449.0 |     91.5374
123.836185992 | 401340.0 |     91.5261
123.836867114 | 401211.0 |     91.5139
123.837548236 | 401133.0 |     91.5061
123.838229458 | 401312.0 |     91.5236
123.838910579 | 401375.0 |     91.5332
123.839591701 | 401180.0 |     91.5094
123.840272823 | 401271.0 |     91.5264
123.840953945 | 401235.0 |     91.5153
123.841635066 | 401196.0 |     91.5121
123.842316288 | 401124.0 |     91.5056
 123.84299741 | 401257.0 |     91.5176
123.843678531 | 401257.0 |     91.5185
123.844359753 | 401455.0 |     91.5379
123.845040875 | 401298.0 |     91.5209
123.845721897 | 401391.0 |     91.5332
123.846403118 | 401280.0 |     91.5198
 123.84708424 | 401231.0 |     91.5161
123.847765362 | 401348.0 |     91.5261
123.848446484 | 401284.0 |     91.5206
123.849127705 | 401380.0 |     91.5305
123.849808827 | 401179.0 |     91.5102
123.850489949 | 401172.0 |     91.5108
123.851171071 | 401292.0 |     91.5209
123.851852192 | 401387.0 |     91.5308
123.852533314 | 401474.0 |     91.5416
123.853214436 | 401154.0 |     91.5093
123.853895657 | 401345.0 |     91.5261
123.854576779 | 401137.0 |     91.5069
123.855257901 | 401317.0 |     91.5245
123.855939123 | 401173.0 |     91.5099
123.856620144 | 401135.0 |      91.506
123.857301266 | 401368.0 |     91.5276
123.857982488 | 401415.0 |     91.5327
 123.85866361 | 401385.0 |     91.5297
123.859344731 | 401011.0 |     91.4956
123.860025953 | 401323.0 |     91.5242
123.860707075 | 401186.0 |     91.5112
123.861388296 | 401324.0 |     91.5261
123.862069418 | 401078.0 |     91.5016
 123.86275044 | 401254.0 |     91.5191
123.863431562 | 401240.0 |     91.5166
123.864112783 | 401198.0 |      91.514
123.864793905 | 401330.0 |     91.5253
123.865475127 | 401430.0 |     91.5353
123.866156249 | 401217.0 |     91.5144
 123.86683737 | 401218.0 |     91.5144
123.867518592 | 401112.0 |     91.5027
123.868199614 | 401163.0 |     91.5091
123.868880736 | 401280.0 |     91.5198
123.869561957 | 401390.0 |     91.5305
123.870243079 | 401232.0 |     91.5173
123.870924201 | 401367.0 |     91.5278
123.871605423 | 401477.0 |     91.5406
123.872286544 | 401317.0 |     91.5264
123.872967666 | 401316.0 |     91.5238
123.873648788 | 401267.0 |     91.5177
123.874329909 | 401381.0 |     91.5319
123.875011031 | 401224.0 |     91.5157
123.875692153 | 401461.0 |     91.5409
123.876373375 | 401360.0 |     91.5294
123.877054496 | 401189.0 |     91.5111
123.877735618 | 401222.0 |     91.5141
 123.87841684 | 401409.0 |     91.5338
123.879097862 | 401460.0 |      91.539
123.879778983 | 401288.0 |     91.5217
123.880460105 | 401383.0 |     91.5448
123.881141327 | 401283.0 |     91.5194
123.881822449 | 401362.0 |     91.5285
 123.88250357 | 401296.0 |     91.5233
123.883184792 | 401273.0 |     91.5206
123.883865914 | 401309.0 |     91.5239
123.884546935 | 401262.0 |     91.5183
123.885228157 | 401371.0 |     91.5297
123.885909279 | 401071.0 |     91.5015
123.886590401 | 401284.0 |     91.5213
123.887271622 | 401312.0 |     91.5256
123.887952744 | 401385.0 |     91.5311
123.888633866 | 401292.0 |     91.5213
123.889315088 | 401230.0 |     91.5154
123.889996109 | 401186.0 |      91.511
123.890677231 | 401337.0 |     91.5415
123.891358453 | 401215.0 |     91.5161
123.892039574 | 401217.0 |      91.512
123.892720696 | 401236.0 |      91.515
123.893401918 | 401295.0 |     91.5225
 123.89408304 | 401377.0 |     91.5429
123.894764261 | 401337.0 |     91.5263
123.895445283 | 401231.0 |     91.5171
123.896126405 | 401280.0 |     91.5214
123.896807527 | 401393.0 |     91.5311
123.897488748 | 401532.0 |      91.545
 123.89816987 | 401353.0 |     91.5334
123.898851092 | 401130.0 |     91.5059
123.899532213 | 401394.0 |     91.5307
123.900213335 | 401395.0 |     91.5307
123.900894357 | 401580.0 |     91.5673
